Timestamp,Label,MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal
1461148883.355,7,-146,140012,0,0,-28,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148883.406,7,-146,140012,0,0,-28,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148883.455,8,-132,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.499,8,-136,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.541,8,-148,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.588,8,-148,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.639,8,-138,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.687,8,-146,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.729,8,-145,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.777,8,-145,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.825,8,-150,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.872,8,-150,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.916,8,-144,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148883.964,8,-148,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.012,8,-150,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.062,8,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.104,8,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.152,8,-142,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.199,8,-156,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.251,8,-140,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.292,8,-140,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.34,8,-151,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.39,8,-160,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.438,0,-142,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.479,0,-142,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.529,0,-150,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.573,0,-150,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.624,0,-138,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.669,0,-142,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.722,0,-153,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.769,0,-153,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.806,0,-150,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.855,0,-156,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.907,0,-154,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148884.947,0,-160,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.002,0,-160,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.044,0,-145,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.091,0,-144,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.138,0,-138,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.188,0,-138,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.23,0,-138,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.278,0,-150,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.324,0,-150,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.375,0,-155,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.418,0,-132,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.466,0,-132,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.514,0,-152,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.557,0,-150,140012,0,0,-37,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.605,0,-136,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.65,0,-134,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.698,0,-134,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.751,0,-149,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.791,0,-149,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.841,0,-145,140012,0,0,-30,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.891,0,-142,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.939,0,-152,140012,0,0,-28,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148885.981,0,-152,140012,0,0,-28,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.026,0,-148,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.075,0,-158,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.126,0,-144,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.169,0,-138,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.215,0,-138,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.261,0,-142,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.308,0,-146,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.358,0,-164,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.401,0,-164,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.45,0,-164,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.5,0,-154,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.542,0,-146,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148886.591,1,-157,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0
1461148886.634,3,-150,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0
1461148886.689,3,-150,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,0,0,0
1461148886.729,3,-156,140012,0,0,-33,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148886.776,3,-144,140012,0,0,-30,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148886.826,3,-138,140012,0,0,-29,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148886.873,3,-138,140012,0,0,-29,0,1,0,0,0,1,1,1,0,1,1,0,0
1461148886.917,3,-124,140012,0,0,-33,0,1,0,0,0,1,1,0,0,0,1,0,0
1461148886.971,3,-153,140012,0,0,-33,0,1,0,0,0,1,1,0,0,1,1,0,0
1461148887.011,3,-153,140012,0,0,-31,0,1,0,0,0,1,1,0,0,1,1,0,0
1461148887.059,4,-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.104,4,-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.154,4,-142,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.203,4,-150,140012,0,0,-33,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.252,4,-136,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.292,4,-146,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.343,4,-150,140012,0,0,-28,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.392,4,-150,140012,0,0,-28,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.433,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.481,4,-146,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.526,4,-142,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.576,4,-142,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.624,4,-151,140012,0,0,-29,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.669,4,-149,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.722,4,-149,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.76,4,-149,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.807,4,-149,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.856,4,-149,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.901,4,-153,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148887.948,4,-131,140012,0,0,-37,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.003,4,-148,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.044,4,-138,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.089,4,-138,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.14,4,-142,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.183,4,-142,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.231,4,-153,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.278,4,-153,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.328,4,-132,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.377,4,-148,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.416,4,-148,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.466,4,-146,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.51,4,-150,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.561,4,-150,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.605,4,-149,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.656,4,-138,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.704,4,-138,140012,0,0,-34,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.748,4,-144,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.793,4,-144,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.843,4,-150,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.885,4,-140,140012,0,0,-31,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.938,4,-150,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148888.98,4,-150,140012,0,0,-32,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148889.028,4,-146,140012,0,0,-30,0,1,0,0,0,1,1,0,1,1,0,0,0
1461148889.073,4,-157,140012,0,0,-31,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.125,4,-134,140012,0,0,-30,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.166,4,-134,140012,0,0,-30,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.223,4,-140,140012,0,0,-33,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.261,4,-140,140012,0,0,-33,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.311,4,-146,140012,0,0,-34,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.357,4,-145,140012,0,0,-31,0,1,0,0,0,1,0,0,1,1,0,0,0
1461148889.406,4,-134,140012,0,0,-29,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148889.451,4,-144,140012,0,0,-33,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148889.494,4,-144,140012,0,0,-33,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148889.543,4,-142,140012,0,0,-32,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148889.594,4,-145,140012,0,0,-33,0,1,0,0,0,1,0,0,0,1,0,0,0
1461148889.642,4,-248,139954,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148889.684,4,-248,139954,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148889.728,4,-248,139954,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0
1461148889.778,4,-310,137634,-81635,1015,-76,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148889.828,4,-175,131544,-93206,0,-179,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148889.874,4,-246,128093,-84332,0,-181,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148889.917,4,-403,121220,-89204,0,-164,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148889.964,4,-403,121220,-89204,0,-164,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.011,4,-139,118117,-71369,0,-52,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.057,4,-311,111302,-73196,0,-151,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.106,4,-705,108112,-59595,0,-39,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.152,4,-782,101152,-82041,0,-175,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.204,4,-782,101152,-82041,0,-175,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.246,4,145,94888,-88537,-1015,-94,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.292,4,-172,91698,-71688,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.346,4,19,84912,-73225,-1015,-164,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.389,4,-17,81287,-76270,0,-39,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.432,4,-17,81287,-76270,0,-39,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.48,4,-17,81287,-76270,0,-39,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.528,4,-576,75139,-76473,0,-151,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.579,4,-325,71456,-70151,0,8,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.624,4,11,65221,-78416,1015,-165,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.666,4,-1123,59363,-80968,-1015,-101,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.716,4,-1123,59363,-80968,-1015,-101,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.762,4,-259,55709,-82099,-1015,-143,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.813,4,-450,49213,-100340,0,-2,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.855,4,-1003,46255,-67947,0,-148,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.9,4,-1003,46255,-67947,0,-148,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.948,4,-879,39063,-96048,1015,-20,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148890.995,4,-819,35786,-67628,0,-94,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.045,4,-1157,29696,-90306,0,-213,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.092,4,-1157,29696,-90306,0,-213,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.145,4,-542,26738,-83375,1015,-171,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.185,4,-542,26738,-83375,1015,-171,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.231,4,-102,22011,5075,986,85,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.28,4,-165,22011,0,0,-39,0,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.323,5,-174,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,0,0
1461148891.375,5,-171,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.416,5,-171,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.463,5,-172,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.514,5,-175,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.563,5,-182,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.604,5,-182,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.651,5,-182,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.703,5,-177,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.746,5,-177,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.793,5,-177,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.847,5,-174,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.885,5,-174,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.938,5,-193,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148891.978,5,-172,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.025,5,-162,22011,0,0,-38,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.075,5,-180,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.125,5,-180,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.167,5,-169,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.214,5,-150,22011,0,0,-37,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.264,5,-167,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.315,5,-167,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.355,6,-178,22011,0,0,-36,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.406,6,-182,22011,0,0,10,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.448,6,-182,22011,0,0,10,1,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.498,6,928,23287,71514,0,90,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.542,6,998,30160,86072,-1015,135,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.598,6,998,30160,86072,-1015,135,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.644,6,174,36801,81200,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.682,6,794,39933,96802,-1015,120,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.729,6,989,45907,82157,0,144,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.781,6,989,45907,82157,0,144,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.822,6,115,48952,85028,0,162,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.877,6,1084,55999,83027,0,184,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.916,6,95,62408,67193,0,86,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148892.965,6,374,65598,69281,1015,146,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.012,6,374,65598,69281,1015,146,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.059,6,366,70093,71311,0,137,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.104,6,366,70093,71311,0,137,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.152,6,735,76009,74124,0,-23,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.198,6,309,81925,65163,-1015,147,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.249,6,333,86014,65598,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.292,6,333,86014,65598,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.34,6,1138,91930,99354,0,162,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.391,6,-95,95120,89291,-1015,28,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.432,6,204,102341,75400,1015,154,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.479,6,102,105618,89697,0,246,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.532,6,102,105618,89697,0,246,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.574,6,699,111447,75255,-1015,20,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.626,6,184,118175,82476,-1015,48,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.666,6,683,121771,81171,0,109,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.715,6,862,128006,82505,0,153,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.765,6,862,128006,82505,0,153,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.813,6,490,131225,72500,0,17,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.856,6,490,131225,72500,0,17,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.902,6,-150,138011,82447,1015,196,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.949,6,512,141607,60291,0,67,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148893.998,6,512,141607,60291,0,67,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.041,6,69,147465,75661,-1015,237,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.089,6,730,154106,87000,-1015,40,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.136,6,515,157209,73718,1015,-30,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.183,6,-90,163618,94656,0,169,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.233,6,-90,163618,94656,0,169,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.282,6,-161,167533,75545,1015,9,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.325,6,646,173536,61799,-1015,13,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.375,6,-149,179684,86333,0,178,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.417,6,-149,179684,86333,0,178,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.466,6,-8,182903,70151,1015,215,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.516,6,-8,182903,70151,1015,215,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.564,6,592,189689,69948,0,161,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.604,6,644,192966,86072,0,163,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.654,6,-7,198911,73312,-1015,72,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.699,6,-7,198911,73312,-1015,72,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.749,6,392,205552,73312,-1015,-25,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.793,6,612,208655,85173,0,-3,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.847,6,138,214513,73109,1015,3,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.893,6,664,218254,62524,-2030,231,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.934,6,664,218254,62524,-2030,231,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148894.981,6,441,224576,87464,1015,81,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.028,6,45,230492,73138,-2030,38,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.082,6,890,234175,83607,-2030,205,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.127,6,-288,240816,84709,0,160,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.167,6,-288,240816,84709,0,160,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.217,6,-288,240816,84709,0,160,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.267,6,322,244267,70847,0,67,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.307,6,521,250589,100485,0,58,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.354,6,564,256911,82360,0,26,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.402,6,564,256911,82360,0,26,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.451,6,51,260188,96599,-1015,-46,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.499,6,310,266916,66033,0,84,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.542,6,50,270019,92278,0,69,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.597,6,131,276602,91640,1015,119,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.638,6,131,276602,91640,1015,119,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.684,6,199,279966,71920,0,233,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.73,6,-148,286665,82070,1015,206,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.776,6,-148,286665,82070,1015,206,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.823,6,461,292668,66555,0,116,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.874,6,461,292668,66555,0,116,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.916,6,-441,295713,74472,0,111,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148895.967,6,781,302267,87377,1015,60,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.015,6,227,305399,89204,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.063,6,546,311315,92626,-1015,40,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.104,6,541,317869,83781,-1015,101,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.151,6,541,317869,83781,-1015,101,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.201,6,-215,321146,81432,1015,123,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.252,6,199,327468,65946,0,142,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.293,6,531,330600,71978,0,154,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.34,6,531,330600,71978,0,154,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.386,6,635,337328,87783,-1015,85,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.436,6,216,343244,72471,0,-2,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.481,6,216,343244,72471,0,-2,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.531,6,315,346521,67251,0,112,0,0,0,0,0,1,0,1,0,1,0,1,0
1461148896.573,6,365,353394,74936,0,186,0,0,0,0,0,1,0,1,0,1,0,1,0
